ProductId,Prediction
B0019FM29M,3,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,3,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,1
B000GQ03K0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
B004KPMWLG,5,2,2,1,3,1,0,0,1,0,2,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,3,0,3,1,4,4,0,2,1,0,0,1,1,0,0,0,0,2,1,1,0,0,2,0,1,0,0,0,0,0,4,2,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,2,0,1,0,2,0,2,0
B005K4Q1VI,3,1,0,4,11,1,0,0,0,1,2,0,0,0,0,1,4,2,0,1,1,2,0,0,0,6,0,1,2,1,1,1,0,2,1,0,0,2,1,0,0,1,2,0,0,3,0,0,0,0,0,1,1,1,0,3,0,4,0,1,0,0,1,0,4,0,0,1,0,0,3,0,0,0,0,2,0,1,1,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,1,0,0,6,0,1,0,1,0,0,0,0,0,0,4,1,0,1,0,4,0,0,1,1,0,3,0
B000EVOSE4,1,0,0,1,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,0,0,0,1,0,1
B002L99DTC,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
B001BBXP7M,5,0,0,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1
B000VTFIWK,5,2,2,1,4,2,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,3,0,3,0,1,2,0,0,1,1,4,0,0,0,0,1,0,1,0,0,0,2,0,0,0,3,3,0,2,1,4,1,3,0,1,0,0,0,3,1,1,0,2,2,0,1,1,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,2,0,1,2,0,1,0,1,2,2,1,1,0,1,1,0,0,0,0,1,0,0,1,5,2,1,0,0,1,0,0,0,1,0,8,2
B003Z33WGI,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
B000KNDF7M,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,1,0,2,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
B0002ASM94,5,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,2,0,0,0,1,1,1,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
B002FVUMU0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,2,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,1,1,0,2,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
B002T0IHPO,5,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
B000EMNKXS,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,2,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0,1,1,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B008RWUKXK,4,0,0,1,2,2,0,1,0,1,5,0,1,1,1,2,0,4,0,0,3,0,0,3,3,5,0,1,0,3,0,3,1,0,1,0,1,2,1,1,0,0,3,1,1,5,1,1,3,0,0,1,1,2,3,3,0,6,0,0,0,0,1,2,0,2,0,1,0,1,12,0,2,3,0,2,1,1,8,1,0,2,1,4,7,5,1,1,1,0,0,0,2,0,2,4,1,2,0,3,0,0,2,0,7,3,1,0,3,1,0,0,0,0,0,1,2,0,1,0,3,0,1,3,0,0,5,6
B000LL0RKG,1,1,1,1,3,1,0,0,2,2,2,0,1,0,1,1,0,3,0,1,2,1,0,1,0,1,2,1,0,0,1,1,0,2,2,1,0,7,0,0,0,1,1,2,8,0,1,1,0,0,0,1,1,5,0,0,0,1,0,2,0,0,2,0,2,2,1,2,1,1,7,0,4,3,0,0,0,4,2,0,2,2,1,4,2,1,0,0,1,0,2,1,1,0,0,1,1,6,1,1,1,0,0,0,6,2,0,2,1,0,1,0,1,1,0,3,2,3,0,1,1,1,0,0,1,0,3,1
B0017128WO,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0
B000E46GFK,4,0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,2,1,0,0,1,1,1,1,0,1,1,0,1,2,1,1,1,1,0,1,1,1,1,0,0,0,0,0,2,0,1,1,0,0,0,0,3,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,1,3,0,0,0,2,2,2,0,5,0,0,2,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,2,0,1,0,0,1,1,1
B0045CTYNI,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
B000LKVRVA,3,2,0,0,0,3,0,0,0,0,2,1,1,1,1,2,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,4,2,0,2,1,0,2,1,0,1,0,1,3,3,0,0,2,0,0,0,0,2,4,0,0,0,3,0,2,1,1,0,1,3,1,0,1,1,0,2,0,0,0,1,0,0,1,1,0,0,1,1,0,1,2,0,1,1,1,2,0,0,0,0,1,1,0,0,0,0,1,1,0,5,0,0,0,0,3,2,0,0,1,0,6,1,0,0,4,2,0,0,0,0,1,0,2
B005VOONM6,1,1,0,1,1,0,0,0,0,0,2,0,0,0,2,1,1,1,4,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,1,0,0,2,1,0,0,0,1,0,4,1,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,1,1,0,0,0,0,0,1,2
